Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,40.5,40.95000076293945,40.0,40.75,25.75593376159668,1837
2002-07-02,41.0,42.25,40.099998474121094,42.25,26.70401382446289,895
2002-07-03,43.650001525878906,43.650001525878906,40.900001525878906,41.150001525878906,26.00876235961914,900
2002-07-04,40.400001525878906,43.25,40.349998474121094,43.25,27.336050033569336,3246
2002-07-05,44.54999923706055,45.45000076293945,43.5,43.900001525878906,27.74688720703125,2250
2002-07-08,46.099998474121094,46.099998474121094,46.099998474121094,46.099998474121094,29.13738441467285,1
2002-07-09,47.79999923706055,48.45000076293945,47.79999923706055,48.45000076293945,30.62270164489746,728
2002-07-10,49.0,51.5,45.54999923706055,46.5,29.390213012695312,4704
2002-07-11,46.70000076293945,46.70000076293945,45.25,45.25,28.600147247314453,1270
2002-07-12,44.25,45.0,41.04999923706055,41.150001525878906,26.00876235961914,3077
2002-07-15,44.0,44.0,40.0,40.20000076293945,25.40831184387207,3248
2002-07-16,40.099998474121094,40.099998474121094,40.0,40.0,25.281904220581055,327
2002-07-17,38.0,38.79999923706055,37.5,38.400001525878906,24.270627975463867,1100
2002-07-18,39.0,39.0,39.0,39.0,24.649856567382812,300
2002-07-19,40.0,40.0,40.0,40.0,25.281904220581055,30
2002-07-22,38.099998474121094,38.099998474121094,38.099998474121094,38.099998474121094,24.081008911132812,500
2002-07-23,38.099998474121094,38.099998474121094,38.099998474121094,38.099998474121094,24.081008911132812,0
2002-07-24,37.0,37.0,37.0,37.0,23.385759353637695,200
2002-07-25,37.20000076293945,37.20000076293945,37.099998474121094,37.099998474121094,23.44896125793457,125
2002-07-26,37.5,37.5,34.0,35.0,22.12166404724121,595
2002-07-29,35.0,35.0,35.0,35.0,22.12166404724121,0
2002-07-30,35.0,35.0,35.0,35.0,22.12166404724121,0
2002-07-31,35.0,35.0,35.0,35.0,22.12166404724121,0
2002-08-01,33.900001525878906,34.54999923706055,33.900001525878906,34.54999923706055,21.837242126464844,400
2002-08-02,36.0,36.0,36.0,36.0,22.75370979309082,55
2002-08-05,37.400001525878906,37.400001525878906,36.20000076293945,36.20000076293945,22.8801212310791,345
2002-08-06,38.5,38.5,38.5,38.5,24.333831787109375,14
2002-08-07,39.099998474121094,40.5,39.0,39.70000076293945,25.092288970947266,800
2002-08-08,41.75,41.79999923706055,38.5,38.75,24.49184226989746,678
2002-08-09,35.0,40.0,35.0,39.599998474121094,25.02908706665039,707
2002-08-12,41.20000076293945,41.20000076293945,41.20000076293945,41.20000076293945,26.040359497070312,45
2002-08-13,39.099998474121094,39.099998474121094,39.099998474121094,39.099998474121094,24.713062286376953,100
2002-08-14,40.0,40.0,37.650001525878906,37.650001525878906,23.79659080505371,216
2002-08-15,37.650001525878906,37.650001525878906,37.650001525878906,37.650001525878906,23.79659080505371,0
2002-08-16,38.25,38.25,38.25,38.25,24.175823211669922,200
2002-08-19,38.25,38.25,38.25,38.25,24.175823211669922,0
2002-08-20,38.0,38.0,37.5,37.5,23.701786041259766,15
2002-08-21,34.0,34.0,34.0,34.0,21.4896183013916,1
2002-08-22,37.400001525878906,37.400001525878906,37.400001525878906,37.400001525878906,23.63857650756836,20
2002-08-23,38.95000076293945,38.95000076293945,38.95000076293945,38.95000076293945,24.618253707885742,50
2002-08-26,39.5,39.5,38.0,38.0,24.017807006835938,155
2002-08-27,38.0,38.0,38.0,38.0,24.017807006835938,0
2002-08-28,37.0,38.0,36.04999923706055,36.04999923706055,22.78531265258789,100
2002-08-29,35.29999923706055,35.29999923706055,34.79999923706055,34.849998474121094,22.026857376098633,750
2002-08-30,35.79999923706055,36.5,35.79999923706055,36.5,23.069734573364258,687
2002-09-02,36.5,36.5,36.5,36.5,23.069734573364258,0
2002-09-03,35.75,35.75,35.70000076293945,35.70000076293945,22.564098358154297,299
2002-09-04,37.5,37.5,37.5,37.5,23.701786041259766,100
2002-09-05,37.099998474121094,37.5,37.099998474121094,37.5,23.701786041259766,150
2002-09-06,38.0,38.0,36.04999923706055,37.349998474121094,23.606975555419922,790
2002-09-09,36.150001525878906,36.150001525878906,36.150001525878906,36.150001525878906,22.84852409362793,100
2002-09-10,36.150001525878906,36.150001525878906,36.150001525878906,36.150001525878906,22.84852409362793,0
2002-09-11,33.099998474121094,39.0,33.099998474121094,37.45000076293945,23.670181274414062,100
2002-09-12,37.45000076293945,37.45000076293945,37.45000076293945,37.45000076293945,23.670181274414062,0
2002-09-13,36.20000076293945,39.349998474121094,36.20000076293945,37.150001525878906,23.480567932128906,271
2002-09-16,35.04999923706055,37.0,35.0,37.0,25.81815528869629,2400
2002-09-17,37.0,37.0,35.20000076293945,36.5,25.469261169433594,200
2002-09-18,37.45000076293945,37.45000076293945,37.45000076293945,37.45000076293945,26.132160186767578,25
2002-09-19,35.29999923706055,37.5,35.150001525878906,37.29999923706055,26.027490615844727,2400
2002-09-20,36.0,36.349998474121094,36.0,36.349998474121094,25.36458969116211,250
2002-09-23,34.599998474121094,36.45000076293945,34.5,36.45000076293945,25.434375762939453,800
2002-09-24,34.54999923706055,36.0,34.54999923706055,36.0,25.120365142822266,400
2002-09-25,37.29999923706055,37.29999923706055,36.5,37.29999923706055,26.027490615844727,57
2002-09-26,36.099998474121094,36.099998474121094,36.099998474121094,36.099998474121094,25.190141677856445,100
2002-09-27,36.0,36.0,35.0,35.04999923706055,24.457469940185547,2600
2002-09-30,36.5,36.5,36.5,36.5,25.469261169433594,100
2002-10-01,34.150001525878906,36.849998474121094,34.099998474121094,34.5,24.073684692382812,200
2002-10-02,34.5,34.5,34.5,34.5,24.073684692382812,0
2002-10-03,35.0,36.5,35.0,36.5,25.469261169433594,250
2002-10-04,36.0,36.0,36.0,36.0,25.120365142822266,127
2002-10-07,36.0,36.0,36.0,36.0,25.120365142822266,100
2002-10-08,37.0,37.0,37.0,37.0,25.81815528869629,100
2002-10-09,37.95000076293945,38.0,37.95000076293945,38.0,26.51594352722168,800
2002-10-10,37.95000076293945,38.0,37.95000076293945,38.0,26.51594352722168,949
2002-10-11,35.79999923706055,38.0,35.79999923706055,36.75,25.643705368041992,1080
2002-10-14,33.5,33.5,33.5,33.5,23.375900268554688,100
2002-10-15,33.5,33.5,33.5,33.5,23.375900268554688,0
2002-10-16,33.5,33.5,33.5,33.5,23.375900268554688,0
